id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
922,"Shop Artist button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 08:32:05.226000+00:00
923,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 08:32:09.107000+00:00
924,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 08:32:12.111000+00:00
925,"Opened jerryrendich_20141103221042.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:32:22.566000+00:00
926,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:32:23.946000+00:00
927,"Opened ladylucas_20141013154152.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:32:27.316000+00:00
928,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:32:28.307000+00:00
929,"Opened katealbee_20141107210408.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:32:43.352000+00:00
930,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:32:45.258000+00:00
931,"Opened katealbee_20141107210218.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:32:49.851000+00:00
932,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:32:54.635000+00:00
933,"Opened katealbee_20141107205930.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:32:57.774000+00:00
934,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:32:58.344000+00:00
935,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:33:03.794000+00:00
936,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:33:06.127000+00:00
937,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:33:08.881000+00:00
938,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 08:33:16.026000+00:00
939,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-13 08:33:36.812000+00:00
940,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 08:33:44.928000+00:00
941,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 08:33:46.152000+00:00
942,"Opened running.river_20141109035100.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:33:51.451000+00:00
943,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:33:53.806000+00:00
944,"Opened jerryrendich_20141103221042.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:34:15.584000+00:00
945,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:34:16.529000+00:00
946,"Opened katealbee_20141107205806.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:34:21.080000+00:00
947,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 08:34:22.092000+00:00
948,          Hourly restart,blank,blank,blank,blank,2014-12-13 08:40:13.079000+00:00
949,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 10:00:08.600000+00:00
950,"Subcategory Birthday button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 10:00:10.109000+00:00
951,"Opened duck.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-13 10:00:46.148000+00:00
952,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,May your birthday be full of surprises!,blank,,2014-12-13 10:00:55.113000+00:00
953,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,May your birthday be full of surprises!,blank,,2014-12-13 10:00:59.419000+00:00
954,"Opened tsula_lilyBlume.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,May your birthday be full of surprises!,blank,,2014-12-13 10:01:19.204000+00:00
955,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,May your birthday be full of surprises!,blank,,2014-12-13 10:01:25.507000+00:00
956,"Opened BellaMediaDesigns.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,May your birthday be full of surprises!,blank,,2014-12-13 10:02:04.793000+00:00
957,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,May your birthday be full of surprises!,blank,,2014-12-13 10:02:07.707000+00:00
958,"Opened CuteSimpleTwitterBirdGraphicsbyspoongraphics.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,May your birthday be full of surprises!,blank,,2014-12-13 10:02:18.844000+00:00
959,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,May your birthday be full of surprises!,blank,,2014-12-13 10:02:24.890000+00:00
960,"Opened txtMsg.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,May your birthday be full of surprises!,blank,,2014-12-13 10:02:43.554000+00:00
961,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,May your birthday be full of surprises!,blank,,2014-12-13 10:02:45.928000+00:00
962,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-13 10:02:49.135000+00:00
963,"Shop Collections button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 10:02:53.226000+00:00
964,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 10:02:58.338000+00:00
