id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
2404,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-20 15:59:23.773000+00:00
2405,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-20 15:59:26.467000+00:00
2406,          Page timeout,blank,blank,blank,blank,2014-12-20 16:05:50.731000+00:00
2407,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-20 19:57:03.032000+00:00
2408,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-20 19:57:07.101000+00:00
2409,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-20 19:57:26.365000+00:00
2410,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-20 19:57:28.771000+00:00
2411,"Subcategory Birthday button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-20 19:57:30.535000+00:00
2412,"Opened tinybee_20141031053842.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-20 19:57:41.586000+00:00
2413,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-20 19:57:47.575000+00:00
2414,"Back of card button clicked,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-20 19:57:50.745000+00:00
2415,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-20 19:57:53.475000+00:00
2416,"Opened GoodOnPaper_ICantWait.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-20 20:00:04.693000+00:00
2417,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-20 20:00:08.332000+00:00
2418,"Opened valentine.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-20 20:00:31.147000+00:00
2419,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-20 20:00:35.086000+00:00
2420,"Opened mist.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-20 20:00:39.824000+00:00
2421,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-20 20:00:40.948000+00:00
2422,"Opened caitlynkeir_20141101051457.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-20 20:00:51.223000+00:00
2423,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-20 20:00:52.330000+00:00
2424,          Page timeout,blank,blank,blank,blank,2014-12-20 20:07:01.438000+00:00
2425,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-20 20:23:18.778000+00:00
2426,"Subcategory Thank_You button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-20 20:23:21.839000+00:00
2427,"Opened AbstractTreeVectorIllustration.jpg,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-20 20:23:38.698000+00:00
2428,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-20 20:23:40.299000+00:00
2429,"Opened ninavp47.jpg,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-20 20:23:42.230000+00:00
2430,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-20 20:23:43.176000+00:00
2431,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-20 20:23:53.569000+00:00
2432,"Shop Collections button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-20 20:24:05.563000+00:00
2433,"Subcategory New_River_Valley button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-20 20:24:09.390000+00:00
2434,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-20 20:24:20.791000+00:00
2435,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-20 20:24:22.648000+00:00
2436,"Shop Collections button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-20 20:24:25.723000+00:00
2437,"Shop Artist button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-20 20:24:27.959000+00:00
2438,"Shop Collections button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-20 20:24:31.363000+00:00
2439,"Subcategory Angels,_Fairies,_ANDSIGN_Mermaids button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-20 20:24:32.547000+00:00
2440,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Angels,_Fairies,_ANDSIGN_Mermaids/",blank,,blank,,2014-12-20 20:24:38.122000+00:00
