id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
4596,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-19 13:52:03.707000+00:00
4597,"Subcategory Just_Because button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-19 13:52:10.627000+00:00
4598,"Opened tinybee_20141029030315.jpg,URL=http://127.0.0.1:8000/kiosk/Just_Because/",blank,,blank,,2014-12-19 13:52:32.091000+00:00
4599,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Just_Because/",blank,,blank,,2014-12-19 13:52:36.932000+00:00
4600,"Back of card button clicked,URL=http://127.0.0.1:8000/kiosk/Just_Because/",blank,,blank,,2014-12-19 13:52:38.898000+00:00
4601,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Just_Because/",blank,,blank,,2014-12-19 13:52:43.970000+00:00
4602,"Opened tleighanna_20141022001623.jpg,URL=http://127.0.0.1:8000/kiosk/Just_Because/",blank,,blank,,2014-12-19 13:52:52.882000+00:00
4603,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Just_Because/",blank,,blank,,2014-12-19 13:52:55.771000+00:00
4604,          Page timeout,blank,blank,blank,blank,2014-12-19 13:58:48.694000+00:00
4605,"Shop Artist button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-19 16:28:26.699000+00:00
4606,"Preview for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-19 16:28:43.041000+00:00
4607,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-19 16:28:46.267000+00:00
4608,          Page timeout,blank,blank,blank,blank,2014-12-19 16:34:52.601000+00:00
4609,"Ad for Call to Action,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-19 17:33:04.523000+00:00
4610,"Opened running.river_20141109034007.jpg,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-19 17:33:59.110000+00:00
4611,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-19 17:34:00.236000+00:00
4612,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-19 17:34:00.940000+00:00
4613,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-19 17:47:35.080000+00:00
4614,"Opened KearahDonatoJump.jpg,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-19 17:47:43.625000+00:00
4615,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-19 17:47:46.460000+00:00
4616,          Page timeout,blank,blank,blank,blank,2014-12-19 17:53:37.468000+00:00
